,code_athlete,name,country_code,country,discipline,medal_type
1966,1568194,GUMUS Samet,TUR,Türkiye,Boxing,
1967,1568204,YILDIZ KAHRAMAN Esra,TUR,Türkiye,Boxing,Bronze
1968,1568211,AYKUTSUN Kaan,TUR,Türkiye,Boxing,
1969,1568220,MATNIYAZOVA Gulnoza,UZB,Uzbekistan,Judo,
1970,1568224,KURBANBAEVA Iriskhon,UZB,Uzbekistan,Judo,
1971,1568239,ADOLF Balazs,HUN,Hungary,Canoe Sprint,
1972,1568241,ZHUMANAZAROVA Meerim,KGZ,Kyrgyzstan,Wrestling,Silver
1973,1568270,VO Thi My Tien,VIE,Vietnam,Swimming,
1974,1568288,NGUYEN Thi Huong,VIE,Vietnam,Canoe Sprint,
1975,1568289,LAZOVIC Dejan,MNE,Montenegro,Water Polo,
1976,1568294,MATKOVIC Dusan,MNE,Montenegro,Water Polo,
1977,1568298,MRSIC Marko,MNE,Montenegro,Water Polo,
1978,1568319,PERKOVIC Miroslav,MNE,Montenegro,Water Polo,
1979,1568328,POPADIC Vlado,MNE,Montenegro,Water Polo,
1980,1568334,PANSTKHAVA Noe,GEO,Georgia,Swimming,
1981,1568342,RADOVIC Vasilije,MNE,Montenegro,Water Polo,
1982,1568348,SPAIC Vladan,MNE,Montenegro,Water Polo,
1983,1568350,CSIPES Tamara,HUN,Hungary,Canoe Sprint,Silver
1984,1568350,CSIPES Tamara,HUN,Hungary,Canoe Sprint,Bronze
1985,1568350,CSIPES Tamara,HUN,Hungary,Canoe Sprint,Silver
1986,1568360,CSIZMADIA Kolos Attila,HUN,Hungary,Canoe Sprint,
1987,1568362,PHAM Thi Hue,VIE,Vietnam,Rowing,
1988,1568378,TESANOVIC Petar,MNE,Montenegro,Water Polo,
1989,1568403,LLAVADOR Carlos,ESP,Spain,Fencing,
1990,1568406,MARTIN-PORTUGUES Lucia,ESP,Spain,Fencing,
1991,1568430,NIZHARADZE Ana,GEO,Georgia,Swimming,
1992,1568434,VUJOVIC Jovan,MNE,Montenegro,Water Polo,
1993,1568446,MACIC Aljosa,MNE,Montenegro,Water Polo,
1994,1568450,RADOVIC Duro,MNE,Montenegro,Water Polo,
1995,1568462,VIDOVIC Stefan,MNE,Montenegro,Water Polo,
1996,1568464,BENATI Lorenzo,ITA,Italy,Athletics,
1997,1568465,RIGALI Roberto,ITA,Italy,Athletics,
1998,1568468,SIMONELLI Lorenzo Ndele,ITA,Italy,Athletics,
1999,1568469,CESTONARO Ottavia,ITA,Italy,Athletics,
2000,1568472,PALMISANO Antonella,ITA,Italy,Athletics,
2001,1568473,STANO Massimo,ITA,Italy,Athletics,
2002,1568474,TRAPLETTI Valentina,ITA,Italy,Athletics,
2003,1568482,MELON Chiara,ITA,Italy,Athletics,
2004,1568487,PETTOROSSI Diego Aldo,ITA,Italy,Athletics,
2005,1568525,DIARRA Brahima,MLI,Mali,Football,
2006,1568531,DORIA VILARRUBLA Monica,AND,Andorra,Canoe Slalom,
2007,1568534,DURDIC Bogdan,MNE,Montenegro,Water Polo,
2008,1568595,VERGIAT Timothe,FRA,France,3x3 Basketball,Silver
2009,1568603,SEGUELA Franck,FRA,France,3x3 Basketball,Silver
2010,1568606,DUSSOULIER Lucas,FRA,France,3x3 Basketball,Silver
2011,1568608,RAMBAUT Jules,FRA,France,3x3 Basketball,Silver
2012,1568636,DOUMBIA Cheickna,MLI,Mali,Football,
2013,1568655,SZEREMETA Julia,POL,Poland,Boxing,Silver
2014,1568683,RYGIELSKA Aneta,POL,Poland,Boxing,
2015,1568689,SACO Coli,MLI,Mali,Football,
2016,1568721,WOJCIK Elzbieta,POL,Poland,Boxing,
2017,1568724,PIZZOLATO Antonino,ITA,Italy,Weightlifting,Bronze
2018,1568728,MAGISTRIS Lucrezia,ITA,Italy,Weightlifting,
2019,1568730,MASSIDDA Sergio,ITA,Italy,Weightlifting,
2020,1568740,FEJES Daniel,HUN,Hungary,Canoe Sprint,
2021,1568745,FOJT Sara,HUN,Hungary,Canoe Sprint,Bronze
2022,1568745,FOJT Sara,HUN,Hungary,Canoe Sprint,Bronze
2023,1568748,VALODZKA Siuzanna,AIN,AIN,Weightlifting,
2024,1568750,GAZSO Alida Dora,HUN,Hungary,Canoe Sprint,Bronze
2025,1568750,GAZSO Alida Dora,HUN,Hungary,Canoe Sprint,Silver
2026,1568765,HAJDU Jonatan Daniel,HUN,Hungary,Canoe Sprint,
2027,1568805,BURZALOVA Hana,SVK,Slovakia,Athletics,
2028,1568807,CERNY Dominik,SVK,Slovakia,Athletics,
2029,1568813,FIZEL Marius,SVK,Slovakia,Judo,
2030,1568814,FORSTER Viktoria,SVK,Slovakia,Athletics,
2031,1568815,GAJANOVA Gabriela,SVK,Slovakia,Athletics,
2032,1568818,HOCKOVA Vanesa,SVK,Slovakia,Shooting,
2033,1568822,JANY Patrik,SVK,Slovakia,Shooting,
2034,1568824,JENCUSOVA Nora,SVK,Slovakia,Cycling Road,
2035,1568827,KATERINKA CZAKOVA Maria,SVK,Slovakia,Athletics,
2036,1568829,KOVACOCY Marian,SVK,Slovakia,Shooting,
2037,1568831,KUBIS Lukas,SVK,Slovakia,Cycling Road,
2038,1568842,MORVAY Michal,SVK,Slovakia,Athletics,
2039,1568845,PANKOVA Zuzana,SVK,Slovakia,Canoe Slalom,
2040,1568851,REHAK STEFECEKOVA Zuzana,SVK,Slovakia,Shooting,
2041,1568862,JESSICA Triebelova,SVK,Slovakia,Boxing,
2042,1568866,WANG Yang,SVK,Slovakia,Table Tennis,
2043,1568874,KRISTO Katarina,CRO,Croatia,Judo,
2044,1568999,BRANSER Marie,GUI,Guinea,Judo,
2045,1569009,ESTEVES Mariana,GUI,Guinea,Judo,
2046,1569080,KISS Agnes Anna,HUN,Hungary,Canoe Sprint,
2047,1569169,SODERQVIST Jakob,SWE,Sweden,Cycling Road,
2048,1569170,ANDERSSON Caroline,SWE,Sweden,Cycling Road,
2049,1569182,DIALLO Demba,MLI,Mali,Football,
2050,1569198,LINDFORS Caisa-Marie,SWE,Sweden,Athletics,
2051,1569201,WIKSTROM Carolina,SWE,Sweden,Athletics,
2052,1569203,DUPLANTIS Armand,SWE,Sweden,Athletics,Gold
2053,1569205,JOHANSSON Axelina,SWE,Sweden,Athletics,
2054,1569208,BENGTSTROM Carl,SWE,Sweden,Athletics,
2055,1569210,STAHL Daniel,SWE,Sweden,Athletics,
2056,1569225,ROOS Fanny,SWE,Sweden,Athletics,
2057,1569233,LARSSON Henrik,SWE,Sweden,Athletics,
2058,1569259,KRAMER Andreas,SWE,Sweden,Athletics,
2059,1569266,HENRIKSSON Julia,SWE,Sweden,Athletics,
2060,1569270,ALMGREN Andreas,SWE,Sweden,Athletics,
2061,1569288,ASKAG Maja,SWE,Sweden,Athletics,
2062,1569315,DOUCOURE Fode,MLI,Mali,Football,
2063,1569318,LINDAHL Nora,SWE,Sweden,Athletics,
2064,1569320,EDLUND Oskar,SWE,Sweden,Athletics,
2065,1569323,KARLSTROM Perseus,SWE,Sweden,Athletics,
2066,1569324,CARLSSON Ragnar,SWE,Sweden,Athletics,
2067,1569325,PIHLSTROM Samuel,SWE,Sweden,Athletics,
2068,1569335,HASSAN Suldan,SWE,Sweden,Athletics,
2069,1569336,LOFMAN Thea,SWE,Sweden,Athletics,
2070,1569337,MONTLER Thobias,SWE,Sweden,Athletics,
2071,1569340,KAMGA Vanessa,SWE,Sweden,Athletics,
2072,1569347,ERLANDSSON Erik,SWE,Sweden,Athletics,
2073,1569362,GUTIERREZ Israel,ESA,El Salvador,Shooting,
2074,1569377,TJON EN FA Jair,SUR,Suriname,Cycling Track,
2075,1569444,MEDINA ROCA Ayamey Damiana,CUB,Cuba,Weightlifting,
2076,1569563,KUO Hsing-Chun,TPE,Chinese Taipei,Weightlifting,Bronze
2077,1569570,CHEN Wen-Huei,TPE,Chinese Taipei,Weightlifting,
2078,1569571,GAN Ching Hwee,SGP,Singapore,Swimming,
2079,1569762,FANG Wan-Ling,TPE,Chinese Taipei,Weightlifting,
2080,1569819,YILDIRIM Enver,TUR,Türkiye,Fencing,
2081,1569820,ERBIL Nisanur,TUR,Türkiye,Fencing,
2082,1569829,OPEYORI Anuoluwapo Juwon,NGR,Nigeria,Badminton,
2083,1569832,TSIKHANTSOU Yauheni,AIN,AIN,Weightlifting,Bronze
2084,1569845,YANG Kun-Pi,TPE,Chinese Taipei,Shooting,
2085,1569850,LIN Yi Chun,TPE,Chinese Taipei,Shooting,
2086,1569852,LEE Meng Yuan,TPE,Chinese Taipei,Shooting,Bronze
2087,1569854,TIEN Chia Chen,TPE,Chinese Taipei,Shooting,
2088,1569857,LIU Heng Yu,TPE,Chinese Taipei,Shooting,
2089,1569858,WU Chia Ying,TPE,Chinese Taipei,Shooting,
2090,1569861,LIU Wan-Yu,TPE,Chinese Taipei,Shooting,
2091,1569862,YU Ai Wen,TPE,Chinese Taipei,Shooting,
2092,1569925,DURKACZ Damian,POL,Poland,Boxing,
2093,1569941,TAN Pearly,MAS,Malaysia,Badminton,
2094,1569960,YILDIZ Salih,TUR,Türkiye,Judo,
2095,1569961,SOH Wooi Yik,MAS,Malaysia,Badminton,Bronze
2096,1569965,DEMIREL Muhammed,TUR,Türkiye,Judo,
2097,1569972,KOPASZ Balint,HUN,Hungary,Canoe Sprint,Bronze
2098,1569984,ALBAYRAK Vedat,TUR,Türkiye,Judo,
2099,1569986,STOJKOVIC Lena,CRO,Croatia,Taekwondo,Bronze
2100,1569990,SAPINA Ivan,CRO,Croatia,Taekwondo,
2101,1570001,ZGANK Mihael,TUR,Türkiye,Judo,
2102,1570012,TATAROGLU Ibrahim,TUR,Türkiye,Judo,
2103,1570013,BEDER Tugce,TUR,Türkiye,Judo,
2104,1570022,KULI Istvan,HUN,Hungary,Canoe Sprint,
2105,1570024,OGEL Fidan,TUR,Türkiye,Judo,
2106,1570034,OZDEMIR Kayra,TUR,Türkiye,Judo,
2107,1570042,CARABANA Nahuel,AND,Andorra,Athletics,
2108,1570051,TAI Tzu Ying,TPE,Chinese Taipei,Badminton,
2109,1570054,CHOU Tien Chen,TPE,Chinese Taipei,Badminton,
2110,1570105,WANG Chi-Lin,TPE,Chinese Taipei,Badminton,Gold
2111,1570107,LEE Yang,TPE,Chinese Taipei,Badminton,Gold
2112,1570111,DERKACH Dariya,ITA,Italy,Athletics,
2113,1570118,BOUIH Yassin,ITA,Italy,Athletics,
2114,1570124,RIVA Federico,ITA,Italy,Athletics,
2115,1570155,YE Hong Wei,TPE,Chinese Taipei,Badminton,
2116,1570195,ORSONI Riccardo,ITA,Italy,Athletics,
2117,1570290,ALTINKAYA Sibel,TUR,Türkiye,Table Tennis,
2118,1570332,DEMIRHAN YAVUZ Evin,TUR,Türkiye,Wrestling,
2119,1570364,YETGIL Zeyne,TUR,Türkiye,Wrestling,
2120,1570415,CAVUSOGLU TOSUN Buse,TUR,Türkiye,Wrestling,Bronze
2121,1570417,BAS Nesrin,TUR,Türkiye,Wrestling,
2122,1570422,ADAR YIGIT Yasemin,TUR,Türkiye,Wrestling,
2123,1570441,NADAS Bence,HUN,Hungary,Canoe Sprint,Silver
2124,1570443,NAGY Bianka,HUN,Hungary,Canoe Sprint,
2125,1570532,KAGIMU Charles,UGA,Uganda,Cycling Road,
2126,1570537,CIFTCI Ibrahim,TUR,Türkiye,Wrestling,
2127,1570546,AKGUL Taha,TUR,Türkiye,Wrestling,Bronze
2128,1570550,DIALLO Hamidou,MLI,Mali,Football,
2129,1570556,PUPP Noemi,HUN,Hungary,Canoe Sprint,Bronze
2130,1570556,PUPP Noemi,HUN,Hungary,Canoe Sprint,Bronze
2131,1570561,MAKHMADBEKOV Somon,TJK,Tajikistan,Judo,Bronze
2132,1570568,NOBLE Kathleen,UGA,Uganda,Rowing,
2133,1570574,BEREZNICKI Mateusz,POL,Poland,Boxing,
2134,1570581,CISSE Ibrahima,MLI,Mali,Football,
2135,1570583,SISSOKHO Issouf,MLI,Mali,Football,
2136,1570596,QUERINJEAN Ruben,LUX,Luxembourg,Athletics,
2137,1570601,HOFFMANN Vera,LUX,Luxembourg,Athletics,
2138,1570604,KLEIN Pit,LUX,Luxembourg,Archery,
2139,1570605,DALEIDEN CIUFERRI Ralph,LUX,Luxembourg,Swimming,
2140,1570614,MLADENOVIC Luka,LUX,Luxembourg,Table Tennis,
2141,1570615,de NUTTE Sarah,LUX,Luxembourg,Table Tennis,
2142,1570619,WAGNER EHLINGER Nicolas,LUX,Luxembourg,Equestrian,
2143,1570623,NI Xia Lian,LUX,Luxembourg,Table Tennis,
2144,1570842,TAKACS Kincso,HUN,Hungary,Canoe Sprint,
2145,1570845,TOTKA Sandor,HUN,Hungary,Canoe Sprint,Silver
2146,1570863,VARGA Adam,HUN,Hungary,Canoe Sprint,Silver
2147,1571078,GUAPO Laetitia,FRA,France,3x3 Basketball,
2148,1571080,LIMOUZIN Hortense,FRA,France,3x3 Basketball,
2149,1571082,PAGET Marie Eve,FRA,France,3x3 Basketball,
2150,1571084,DJEKOUNDADE Myriam,FRA,France,3x3 Basketball,
2151,1571345,CANJURA ARTIGA Uriel Francisco,ESA,El Salvador,Badminton,
2152,1571355,HERNANDEZ Nixon,ESA,El Salvador,Swimming,
2153,1571367,MARQUEZ Celina,ESA,El Salvador,Swimming,
2154,1571377,IGLESIAS Mauro,ARG,Argentina,Skateboarding,
2155,1571398,PEREZ Bryan,ESA,El Salvador,Surfing,
2156,1571415,ANYANACHO Elizabeth Oluchi,NGR,Nigeria,Taekwondo,
2157,1571426,ARATHOON PACAS Enrique Jose,ESA,El Salvador,Sailing,
2158,1571488,FIRISUA Sharon,SOL,Solomon Islands,Athletics,
2159,1571490,LETTSOME Thad,IVB,"Virgin Islands, B",Sailing,
2160,1571496,de ARMAS RODRIGUEZ Kevin Yuran,CUB,Cuba,Wrestling,
2161,1571498,ORTA SANCHEZ Luis Alberto,CUB,Cuba,Wrestling,Bronze
2162,1571500,PENA FLORES Yosvanys,CUB,Cuba,Wrestling,
2163,1571504,ROSILLO KINDELAN Gabriel Alejandro,CUB,Cuba,Wrestling,Bronze
2164,1571506,LOPEZ NUNEZ Mijain,CUB,Cuba,Wrestling,Gold
2165,1571517,LAVSKYY Vladyslav,UKR,Ukraine,Athletics,
2166,1571520,OLYANOVSKA Lyudmila,UKR,Ukraine,Athletics,
2167,1571522,KORSUN Olha,UKR,Ukraine,Athletics,
2168,1571523,SOBCHUK Olena,UKR,Ukraine,Athletics,
2169,1571529,MELNYK Tetyana,UKR,Ukraine,Athletics,
2170,1571537,SVITLYCHNYI Serhii,UKR,Ukraine,Athletics,
2171,1571544,BEKH-ROMANCHUK Maryna,UKR,Ukraine,Athletics,
2172,1571545,LEVCHENKO Yuliia,UKR,Ukraine,Athletics,
2173,1571547,RYZHYKOVA Anna,UKR,Ukraine,Athletics,
2174,1571548,SHOSTAK Maryana,UKR,Ukraine,Athletics,
2175,1571549,KLYMETS Iryna,UKR,Ukraine,Athletics,
2176,1571552,KOKOSHKO Roman,UKR,Ukraine,Athletics,
2177,1571554,FELFNER Artur,UKR,Ukraine,Athletics,
2178,1571559,MAHUCHIKH Yaroslava,UKR,Ukraine,Athletics,Gold
2179,1571561,SHEVCHUK Hanna,UKR,Ukraine,Athletics,
2180,1571562,POHORILKO Oleksandr,UKR,Ukraine,Athletics,
2181,1571563,KOKHAN Mykhaylo,UKR,Ukraine,Athletics,Bronze
2182,1571564,SAKHARUK Mariia,UKR,Ukraine,Athletics,
2183,1571570,DOROSHCHUK Oleh,UKR,Ukraine,Athletics,
2184,1571574,BANZERUK Ivan,UKR,Ukraine,Athletics,
2185,1571576,HLAVAN Ihor,UKR,Ukraine,Athletics,
2186,1571577,GERASHCHENKO Iryna,UKR,Ukraine,Athletics,Bronze
2187,1571586,DANYLENKO Danylo,UKR,Ukraine,Athletics,
2188,1571587,TKACHUK Viktoriya,UKR,Ukraine,Athletics,
2189,1571590,PROTSENKO Andrii,UKR,Ukraine,Athletics,
2190,1571641,MILLER Alex,NAM,Namibia,Cycling Mountain Bike,
2191,1571692,BELOMOINA Yana,UKR,Ukraine,Cycling Mountain Bike,
2192,1571693,HUDYMA Oleksandr,UKR,Ukraine,Cycling Mountain Bike,
2193,1571747,GUZMAN LOPEZ Yusneylis,CUB,Cuba,Wrestling,Silver
2194,1571753,MARCHENKO Veronika,UKR,Ukraine,Archery,
2195,1571766,USACH Mykhailo,UKR,Ukraine,Archery,
2196,1571782,US Viktoriia,UKR,Ukraine,Canoe Slalom,
2197,1571815,AFRIFAH Blessing Akwasi,ISR,Israel,Athletics,
2198,1571854,AMARE Girmaw,ISR,Israel,Athletics,
2199,1571859,ALAME Haimro,ISR,Israel,Athletics,
2200,1571871,YOHUANG Phurit,THA,Thailand,Modern Pentathlon,
2201,1571909,NYMAN Marcus,SWE,Sweden,Judo,
2202,1571911,BABULFATH Tara,SWE,Sweden,Judo,Bronze
2203,1571929,BIRIUKOVA Yuliia,UKR,Ukraine,Cycling Road,
2204,1571933,BUDIAK Anatolii,UKR,Ukraine,Cycling Road,
2205,1571936,MARIN POTRILLE Milaimy de la Carid,CUB,Cuba,Wrestling,Bronze
2206,1571964,ZANGO Hugues Fabrice,BUR,Burkina Faso,Athletics,
2207,1571966,BAMOGO Awa,BUR,Burkina Faso,Cycling Road,
2208,1572016,MYKHAILOV Vasyl,UKR,Ukraine,Wrestling,
2209,1572022,KHOTSIANIVSKYI Oleksandr,UKR,Ukraine,Wrestling,
2210,1572025,McHEDLIDZE Murazi,UKR,Ukraine,Wrestling,
2211,1572042,KOALA Marthe,BUR,Burkina Faso,Athletics,
2212,1572050,VALDES TOBIER Alejandro Enrique,CUB,Cuba,Wrestling,
2213,1572079,GARZON CABALLERO Geandry,CUB,Cuba,Wrestling,
2214,1572093,LOUIS Marc Brian,SGP,Singapore,Athletics,
2215,1572094,LEE Chia Hsin,TPE,Chinese Taipei,Badminton,
2216,1572140,AKBUDAK Burhan,TUR,Türkiye,Wrestling,
2217,1572143,CENGIZ Ali,TUR,Türkiye,Wrestling,
2218,1572158,BAKIR Muhammet Hamza,TUR,Türkiye,Wrestling,
2219,1572171,ROUGIER-LAGANE Christopher,MRI,Mauritius,Cycling Road,
2220,1572177,AN Byeong Hun,KOR,Korea,Golf,
2221,1572180,KIM Hyo Joo,KOR,Korea,Golf,
2222,1572181,KIM Tom,KOR,Korea,Golf,
2223,1572185,KO Jin Young,KOR,Korea,Golf,
2224,1572189,URSU Vladislav,MDA,Republic of Moldova,Table Tennis,
2225,1572198,BASAR Enes,TUR,Türkiye,Wrestling,
2226,1572203,NICHITA Anastasia,MDA,Republic of Moldova,Wrestling,Silver
2227,1572207,RINGACI Irina,MDA,Republic of Moldova,Wrestling,
2228,1572218,DRAGUTAN Mariana,MDA,Republic of Moldova,Wrestling,
2229,1572245,OHRSTROM Isak,SWE,Sweden,Canoe Slalom,
2230,1572266,JOZSA Levente Mark,HUN,Hungary,Taekwondo,
2231,1572318,MARTON Viviana,HUN,Hungary,Taekwondo,Gold
2232,1572368,SALIM Omar Gergely,HUN,Hungary,Taekwondo,
2233,1572369,PETRASHOV Denis,KGZ,Kyrgyzstan,Swimming,
2234,1572372,TEFERI Maru,ISR,Israel,Athletics,
2235,1572435,SCHOBER Sarah,AUT,Austria,Golf,
2236,1572437,SPITZ Emma,AUT,Austria,Golf,
2237,1572442,GREENE Darragh,IRL,Ireland,Swimming,
2238,1572444,O DONOVAN Paul,IRL,Ireland,Rowing,Gold
2239,1572450,SWEETNAM Shane,IRL,Ireland,Equestrian,
2240,1572451,KENNY Darragh,IRL,Ireland,Equestrian,
2241,1572455,CROSS Timothy,IRL,Ireland,Hockey,
2242,1572457,COLE Lee,IRL,Ireland,Hockey,
2243,1572458,PAGE Nicholas,IRL,Ireland,Hockey,
2244,1572512,SALEEM Ziyad,SUD,Sudan,Swimming,
2245,1572527,NILSSON GARIP Emilia,SWE,Sweden,Diving,
2246,1572544,COLEMAN Michelle,SWE,Sweden,Swimming,
2247,1572545,ELIASSON Isak,SWE,Sweden,Swimming,
2248,1572546,PERSSON Elias,SWE,Sweden,Swimming,
2249,1572547,HANSON Robin,SWE,Sweden,Swimming,
2250,1572548,HANSSON Sophie,SWE,Sweden,Swimming,
2251,1572549,HANSSON Louise,SWE,Sweden,Swimming,
2252,1572551,JOHANSSON Victor,SWE,Sweden,Marathon Swimming,
2253,1572551,JOHANSSON Victor,SWE,Sweden,Swimming,
2254,1572552,JUNEVIK Sara,SWE,Sweden,Swimming,
2255,1572555,PERSSON Erik,SWE,Sweden,Swimming,
2256,1572556,SEELIGER Bjoern,SWE,Sweden,Swimming,
2257,1572557,SJOESTROEM Sarah,SWE,Sweden,Swimming,Gold
2258,1572557,SJOESTROEM Sarah,SWE,Sweden,Swimming,Gold
2259,1572558,AASTEDT Sofia,SWE,Sweden,Swimming,
2260,1572559,ROSVALL Hanna,SWE,Sweden,Swimming,
2261,1572560,SAADELDIN Rana,SUD,Sudan,Swimming,
2262,1572578,WINBERG Hampus,SWE,Sweden,Skateboarding,
2263,1572603,STRAKA Se,AUT,Austria,Golf,
2264,1572616,CAZAUTE Helena,FRA,France,Volleyball,
2265,1572617,BAUER Christina,FRA,France,Volleyball,
2266,1572618,SYLVES Amandha,FRA,France,Volleyball,
2267,1572619,GELIN Juliette,FRA,France,Volleyball,
2268,1572620,ROTAR Amelie,FRA,France,Volleyball,
2269,1572621,GIARDINO Amandine,FRA,France,Volleyball,
2270,1572622,OLINGA ANDELA Leandra,FRA,France,Volleyball,
2271,1572623,RESPAUT Emilie,FRA,France,Volleyball,
2272,1572625,STOJILJKOVIC Nina,FRA,France,Volleyball,
2273,1572626,BAH Halimatou,FRA,France,Volleyball,
2274,1572627,GICQUEL Lucille,FRA,France,Volleyball,
2275,1572645,SCHALK Maeva,FRA,France,Volleyball,
2276,1572646,NDIAYE Iman,FRA,France,Volleyball,
2277,1572823,AYALE Gashau,ISR,Israel,Athletics,
2278,1572906,GORYCKA Paula,POL,Poland,Cycling Mountain Bike,
2279,1572917,LARSSON Victoria,SWE,Sweden,Shooting,
2280,1572918,LEVIN-ANDERSSON Rickard,SWE,Sweden,Shooting,
2281,1572919,LINDGREN Victor,SWE,Sweden,Shooting,Silver
2282,1572920,MADSEN Marcus,SWE,Sweden,Shooting,
2283,1572921,SVENSSON Marcus,SWE,Sweden,Shooting,
2284,1572922,NILSSON Stefan,SWE,Sweden,Shooting,
2285,1572925,LAWNER Stina,SWE,Sweden,Shooting,
2286,1572928,ANIOLKOWSKI Stanislaw,POL,Poland,Cycling Road,
2287,1572937,LUKASIK Krzysztof,POL,Poland,Cycling Mountain Bike,
2288,1572943,NIEWIADOMA Katarzyna,POL,Poland,Cycling Road,
2289,1572944,SKALNIAK-SOJKA Agnieszka,POL,Poland,Cycling Road,
2290,1572946,LACH Marta,POL,Poland,Cycling Road,
2291,1572951,KWIATKOWSKI Michal,POL,Poland,Cycling Road,
2292,1572953,PIKULIK Daria,POL,Poland,Cycling Track,Silver
2293,1572958,RUDYK Mateusz,POL,Poland,Cycling Track,
2294,1572960,LOS Urszula,POL,Poland,Cycling Track,
2295,1572971,GACKA Kinga,POL,Poland,Athletics,
2296,1572973,HARATYK Michal,POL,Poland,Athletics,
2297,1572975,KAROLEWSKI Marcin,POL,Poland,Athletics,
2298,1572984,KROLIK Kinga,POL,Poland,Athletics,
2299,1572993,MRZYGLOD Cyprian,POL,Poland,Athletics,
2300,1572997,POPOWICZ-DRAPALA Marika,POL,Poland,Athletics,
2301,1573001,RZEZNICZAK Mateusz,POL,Poland,Athletics,
2302,1573011,SULEK-SCHUBERT Adrianna,POL,Poland,Athletics,
2303,1573012,SWIETY-ERSETIC Justyna,POL,Poland,Athletics,
2304,1573013,SWOBODA Ewa,POL,Poland,Athletics,
2305,1573014,SZWED Maksymilian,POL,Poland,Athletics,
2306,1573015,SZYMANSKI Jakub,POL,Poland,Athletics,
2307,1573017,TOMALA Dawid,POL,Poland,Athletics,
2308,1573019,WDOWIK Oliwer,POL,Poland,Athletics,
2309,1573020,WEGNER Dawid,POL,Poland,Athletics,
2310,1573025,WRONA-KUTRZEPA Alicja,POL,Poland,Athletics,
2311,1573030,ZABAWSKA Daria,POL,Poland,Athletics,
2312,1573035,KARWACKA Marlena,POL,Poland,Cycling Track,
2313,1573036,PETRI Paulina,POL,Poland,Cycling Track,
2314,1573037,SIBIAK Nikola,POL,Poland,Cycling Track,
2315,1573043,BANASZEK Alan,POL,Poland,Cycling Track,
2316,1573045,LORKOWSKA Patrycja,POL,Poland,Cycling Track,
2317,1573046,PIKULIK Wiktoria,POL,Poland,Cycling Track,
2318,1573050,ANDREJCZYK Maria,POL,Poland,Athletics,
2319,1573053,BEN HLIMA Maher,POL,Poland,Athletics,
2320,1573055,BOGACZYNSKI Igor,POL,Poland,Athletics,
2321,1573057,BORKOWSKI Mateusz,POL,Poland,Athletics,
2322,1573061,BUKOWIECKI Konrad,POL,Poland,Athletics,
2323,1573063,CHOJECKA Olga,POL,Poland,Athletics,
2324,1573064,CZYKIER Damian,POL,Poland,Athletics,
2325,1573079,DUSZYNSKI Kajetan,POL,Poland,Athletics,
2326,1573081,ELLWARD Agnieszka,POL,Poland,Athletics,
2327,1573083,FAJDEK Pawel,POL,Poland,Athletics,
2328,1573084,FORMELLA Aleksandra,POL,Poland,Athletics,
2329,1573091,GRZEGORZEWICZ Patryk,POL,Poland,Athletics,
2330,1573095,HOROWSKA Nikola,POL,Poland,Athletics,
2331,1573098,KACZMAREK Natalia,POL,Poland,Athletics,Bronze
2332,1573100,KARDASZ Klaudia,POL,Poland,Athletics,
2333,1573102,KILJAN Krzysztof,POL,Poland,Athletics,
2334,1573107,KOMANSKI Albert,POL,Poland,Athletics,
2335,1573120,KONIECZEK Aneta,POL,Poland,Athletics,
2336,1573121,KONIECZEK Alicja,POL,Poland,Athletics,
2337,1573123,KOPRON Malwina,POL,Poland,Athletics,
2338,1573124,KOTWILA Martyna,POL,Poland,Athletics,
2339,1573126,KRUKOWSKI Marcin,POL,Poland,Athletics,
2340,1573127,KUS Anastazja,POL,Poland,Athletics,
2341,1573134,LISEK Piotr,POL,Poland,Athletics,
2342,1573135,LISOWSKA Aleksandra,POL,Poland,Athletics,
2343,1573136,LIZAKOWSKA Weronika,POL,Poland,Athletics,
2344,1573138,MACH Angelika,POL,Poland,Athletics,
2345,1573154,NIEMCZYK Magdalena,POL,Poland,Athletics,
2346,1573157,NOWICKI Wojciech,POL,Poland,Athletics,
2347,1573164,PLOCINSKA Aleksandra,POL,Poland,Athletics,
2348,1573166,RAK Fili,POL,Poland,Athletics,
2349,1573167,ROMASZKO Monika,POL,Poland,Athletics,
2350,1573171,SKRZYSZOWSKA Pia,POL,Poland,Athletics,
2351,1573173,SOBERA Robert,POL,Poland,Athletics,
2352,1573174,SOLTYSIAK Daniel,POL,Poland,Athletics,
2353,1573175,STEFANOWICZ Magdalena,POL,Poland,Athletics,
2354,1573178,TSIMANOUSKAYA Krystsina,POL,Poland,Athletics,
2355,1573181,WIELGOSZ Anna,POL,Poland,Athletics,
2356,1573183,WLODARCZYK Anita,POL,Poland,Athletics,
2357,1573185,ZALEWSKI Karol,POL,Poland,Athletics,
2358,1573186,ZDZIEBLO Katarzyna,POL,Poland,Athletics,
2359,1573188,ZODZIK Maria,POL,Poland,Athletics,
2360,1573198,MANSSON Tilda,SWE,Sweden,Triathlon,
2361,1573388,VICTOR Lindon,GRN,Grenada,Athletics,Bronze
2362,1573418,PETERS Anderson,GRN,Grenada,Athletics,Bronze
2363,1573439,AYAYI Valeriane,FRA,France,Basketball,Silver
2364,1573440,BADIANE Marieme,FRA,France,Basketball,Silver
2365,1573441,BERNIES Romane,FRA,France,Basketball,Silver
