,code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date
2470,1878493,True,INGSTAD Vilde,INGSTAD V,Vilde INGSTAD,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,180.0,0.0,['Handball'],['Women'],1994-12-18
2471,1878494,True,DAVIDSEN Marie,DAVIDSEN M,Marie DAVIDSEN,Female,Alternate Athlete,NOR,Norway,Norway,Norway,Norway,NOR,178.0,0.0,['Handball'],['Women'],1993-08-20
2472,1878495,True,REISTAD Henny,REISTAD H,Henny REISTAD,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,181.0,0.0,['Handball'],['Women'],1999-02-09
2473,1878496,True,SKOGRAND Stine,SKOGRAND S,Stine SKOGRAND,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,173.0,0.0,['Handball'],['Women'],1993-03-03
2474,1878500,True,SOLBERG-ISAKSEN Sanna,SOLBERG-ISAKSEN S,Sanna SOLBERG-ISAKSEN,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,178.0,0.0,['Handball'],['Women'],1990-06-16
2475,1878501,True,JACOBSEN Marit,JACOBSEN M,Marit JACOBSEN,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,168.0,0.0,['Handball'],['Women'],1994-02-25
2476,1878509,True,LUNDE Katrine,LUNDE K,Katrine LUNDE,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,180.0,0.0,['Handball'],['Women'],1980-03-30
2477,1878510,True,BAKKERUD Ingvild,BAKKERUD I,Ingvild BAKKERUD,Female,Alternate Athlete,NOR,Norway,Norway,Norway,Norway,NOR,183.0,0.0,['Handball'],['Women'],1995-07-09
2478,1878511,True,BREISTOEL Kristine,BREISTOEL K,Kristine BREISTOEL,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,192.0,0.0,['Handball'],['Women'],1993-08-23
2479,1878514,True,KRISTIANSEN Veronica,KRISTIANSEN V,Veronica KRISTIANSEN,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,174.0,0.0,['Handball'],['Women'],1990-07-10
2480,1878515,True,OFTEDAL Stine Bredal,OFTEDAL SB,Stine Bredal OFTEDAL,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,168.0,0.0,['Handball'],['Women'],1991-09-25
2481,1878516,True,BRATTSET DALE Kari,BRATTSET DALE K,Kari BRATTSET DALE,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,183.0,0.0,['Handball'],['Women'],1991-02-15
2482,1878518,True,AARDAHL Maren,AARDAHL M,Maren AARDAHL,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,183.0,0.0,['Handball'],['Women'],1994-03-02
2483,1878521,True,HELSETH Martin,HELSETH M,Martin HELSETH,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Men's Double Sculls""]",1994-07-11
2484,1878523,True,HELSETH Thea,HELSETH T,Thea HELSETH,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Women's Double Sculls""]",1996-06-10
2485,1878524,True,HELVIG Jan Oscar Stabe,HELVIG JOS,Jan Oscar Stabe HELVIG,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1995-10-02
2486,1878525,True,BRUN Kristoffer,BRUN K,Kristoffer BRUN,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1988-04-07
2487,1878529,True,JUEL Jonas Slettemark,JUEL JS,Jonas Slettemark JUEL,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1999-10-21
2488,1878532,True,KAVLIE Inger Seim,KAVLIE IS,Inger Seim KAVLIE,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Women's Double Sculls""]",1993-09-08
2489,1878533,True,SOLBAKKEN Erik Andre,SOLBAKKEN EA,Erik Andre SOLBAKKEN,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1994-08-30
2490,1878534,True,BENSKE Lars Martin,BENSKE LM,Lars Martin BENSKE,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",1999-09-17
2491,1878535,True,BORCH Kjetil,BORCH K,Kjetil BORCH,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Men's Double Sculls""]",1990-02-14
2492,1878536,True,TJOEM Ask Jarl,TJOEM AJ,Ask Jarl TJOEM,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",1996-07-02
2493,1878548,True,MAHARANI Maryam March,MAHARANI MM,Maryam March MAHARANI,Female,Athlete,INA,Indonesia,Indonesia,Indonesia,Indonesia,INA,0.0,0.0,['Judo'],['Women -52 kg'],2000-03-08
2494,1878563,True,NADEEM Arshad,NADEEM A,Arshad NADEEM,Male,Athlete,PAK,Pakistan,Pakistan,Pakistan,Pakistan,PAK,190.0,0.0,['Athletics'],"[""Men's Javelin Throw""]",1997-01-02
2495,1878597,True,MOBEKK Mina,MOBEKK M,Mina MOBEKK,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Sailing'],"[""Women's Windsurfing""]",2004-06-11
2496,1878599,True,ROENNINGEN Marie,ROENNINGEN M,Marie ROENNINGEN,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Sailing'],"[""Women's Skiff""]",1994-03-13
2497,1878600,True,TOMASGAARD Hermann,TOMASGAARD H,Hermann TOMASGAARD,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Sailing'],"[""Men's Dinghy""]",1994-01-04
2498,1878602,True,HOEST Line Flem,HOEST LF,Line Flem HOEST,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Sailing'],"[""Women's Dinghy""]",1995-11-10
2499,1878609,True,NAESS Helene,NAESS H,Helene NAESS,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Sailing'],"[""Women's Skiff""]",1991-06-29
2500,1878613,True,LIA Nicholas,LIA N,Nicholas LIA,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",2001-02-13
2501,1878615,True,JOENTVEDT Jon,JOENTVEDT J,Jon JOENTVEDT,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Swimming'],"[""Men's 800m Freestyle""]",2003-07-28
2502,1878616,True,CHRISTIANSEN Henrik,CHRISTIANSEN H,Henrik CHRISTIANSEN,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,"['Marathon Swimming', 'Swimming']","[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 800m Freestyle""]",1996-10-09
2503,1878619,True,RUUD Casper,RUUD C,Casper RUUD,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,183.0,0.0,['Tennis'],"[""Men's Singles""]",1998-12-22
2504,1878621,True,MILLER Lotte,MILLER L,Lotte MILLER,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Triathlon'],"[""Women's Individual""]",1996-01-25
2505,1878622,True,LOVSETH Solveig,LOVSETH S,Solveig LOVSETH,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Triathlon'],"[""Women's Individual""]",1999-07-14
2506,1878623,True,THORN Vetle Bergsvik,THORN VB,Vetle Bergsvik THORN,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Triathlon'],"[""Men's Individual""]",1999-05-22
2507,1878624,True,BLUMMENFELT Kristian,BLUMMENFELT K,Kristian BLUMMENFELT,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Triathlon'],"[""Men's Individual""]",1994-02-14
2508,1878625,True,KOANDA Solfrid Eila Amena,KOANDA SEA,Solfrid Eila Amena KOANDA,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Weightlifting'],"[""Women's 81kg""]",1998-11-13
2509,1878635,True,BULLEN Grace Jacob,BULLEN GJ,Grace Jacob BULLEN,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0.0,0.0,['Wrestling'],"[""Women's Freestyle 62kg""]",1997-02-07
2510,1878687,True,SEIITBEK UULU Munarbek,SEIITBEK UULU M,Munarbek SEIITBEK UULU,Male,Athlete,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,KGZ,175.0,0.0,['Boxing'],"[""Men's 57kg""]",1996-01-01
2511,1878688,True,RIAZ Faiqa,RIAZ F,Faiqa RIAZ,Female,Athlete,PAK,Pakistan,Pakistan,Pakistan,Pakistan,PAK,163.0,0.0,['Athletics'],"[""Women's 100m""]",1999-09-06
2512,1878715,True,DOSTAL Josef,DOSTAL J,Josef DOSTAL,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",1993-03-03
2513,1878716,True,FUKSA Martin,FUKSA M,Martin FUKSA,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Canoe Sprint'],"[""Men's Canoe Single 1000m"", ""Men's Canoe Double 500m""]",1993-04-30
2514,1878717,True,FUKSA Petr,FUKSA P,Petr FUKSA,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Canoe Sprint'],"[""Men's Canoe Double 500m""]",1998-08-09
2515,1878719,True,HAVEL Daniel,HAVEL D,Daniel HAVEL,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Canoe Sprint'],"[""Men's Kayak Double 500m""]",1991-08-10
2516,1878730,True,PALOUDOVA Anezka,PALOUDOVA A,Anezka PALOUDOVA,Female,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Canoe Sprint'],"[""Women's Kayak Single 500m""]",1999-01-19
2517,1878737,True,SPICAR Jakub,SPICAR J,Jakub SPICAR,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Canoe Sprint'],"[""Men's Kayak Double 500m""]",1993-06-11
2518,1878753,True,KAPIRANTE David Sanayek,KAPIRANTE DS,David Sanayek KAPIRANTE,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,176.0,0.0,['Athletics'],['4 x 400m Relay Mixed'],2000-05-20
2519,1878917,True,BURSKA Zofia,BURSKA Z,Zofia BURSKA,Female,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Sailing'],"[""Women's Skiff""]",2001-04-05
2520,1878927,True,SVIKOVA Katerina,SVIKOVA K,Katerina SVIKOVA,Female,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Sailing'],"[""Women's Windsurfing""]",2001-01-21
2521,1878929,True,TKADLECOVA Sara,TKADLECOVA S,Sara TKADLECOVA,Female,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,0.0,0.0,['Sailing'],"[""Women's Skiff""]",1999-10-08
2522,1878961,True,BACHER Florian,BACHER F,Florian BACHER,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",1985-11-08
2523,1878962,True,LEHFELLNER Stefan,LEHFELLNER S,Stefan LEHFELLNER,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",1983-02-16
2524,1878963,True,MAX-THEURER Victoria,MAX-THEURER V,Victoria MAX-THEURER,Female,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",1985-10-24
2525,1878965,True,SCHUMACH Christian,SCHUMACH C,Christian SCHUMACH,Male,Alternate Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",1981-09-17
2526,1878970,True,KUEHNER Max,KUEHNER M,Max KUEHNER,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",1974-01-15
2527,1878971,True,OBERNAUER Christoph,OBERNAUER C,Christoph OBERNAUER,Male,Alternate Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],['Jumping Team'],1987-11-19
2528,1878973,True,PUCK Gerfried,PUCK G,Gerfried PUCK,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",1973-02-22
2529,1878975,True,RHOMBERG Katharina,RHOMBERG K,Katharina RHOMBERG,Female,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",1992-10-04
2530,1878976,True,AMBROS Harald,AMBROS H,Harald AMBROS,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],['Eventing Individual'],1980-03-19
2531,1878979,True,SIEGL Lea,SIEGL L,Lea SIEGL,Female,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,['Equestrian'],['Eventing Individual'],1998-08-19
2532,1879047,True,LUDWIG Cecilie Uttru,LUDWIG CU,Cecilie Uttrup LUDWIG,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",1995-08-23
2533,1879048,True,HANSEN Tobias Aagaard,HANSEN TA,Tobias Aagaard HANSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",2002-03-10
2534,1879050,True,LETH Lasse Norman,LETH LN,Lasse Norman LETH,Male,Alternate Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",1992-02-11
2535,1879051,True,LETH Julie Norman,LETH JN,Julie Norman LETH,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium""]",1992-07-13
2536,1879056,True,BJERG Emma Norsgaard,BJERG EN,Emma Norsgaard BJERG,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",1999-07-26
2537,1879057,True,DIDERIKSEN Amalie,DIDERIKSEN A,Amalie DIDERIKSEN,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium""]",1996-05-24
2538,1879110,True,BENNAMA Billal,BENNAMA B,Billal BENNAMA,Male,Athlete,FRA,France,France,France,France,FRA,178.0,0.0,['Boxing'],"[""Men's 51kg""]",1998-06-14
2539,1879111,True,OUMIHA Sofiane,OUMIHA S,Sofiane OUMIHA,Male,Athlete,FRA,France,France,France,France,FRA,178.0,0.0,['Boxing'],"[""Men's 63.5kg""]",1994-12-23
2540,1879112,True,TRAORE Makan,TRAORE M,Makan TRAORE,Male,Athlete,FRA,France,France,France,France,FRA,184.0,0.0,['Boxing'],"[""Men's 71kg""]",2000-10-08
2541,1879113,True,LKHADIRI Wassila,LKHADIRI W,Wassila LKHADIRI,Female,Athlete,FRA,France,France,France,France,FRA,160.0,0.0,['Boxing'],"[""Women's 50kg""]",1995-09-14
2542,1879114,True,ZIDANI Amina,ZIDANI A,Amina ZIDANI,Female,Athlete,FRA,France,France,France,France,FRA,165.0,0.0,['Boxing'],"[""Women's 57kg""]",1993-08-23
2543,1879115,True,MOSSELY Estelle,MOSSELY E,Estelle MOSSELY,Female,Athlete,FRA,France,France,France,France,FRA,168.0,0.0,['Boxing'],"[""Women's 60kg""]",1992-08-19
2544,1879116,True,MICHEL Davina,MICHEL D,Davina MICHEL,Female,Athlete,FRA,France,France,France,France,FRA,183.0,0.0,['Boxing'],"[""Women's 75kg""]",1997-12-29
2545,1879120,True,ABOUDOU MOINDZE Djamili-Dini,ABOUDOU MOINDZE DD,Djamili-Dini ABOUDOU MOINDZE,Male,Athlete,FRA,France,France,France,France,FRA,181.0,0.0,['Boxing'],"[""Men's +92kg""]",1996-02-16
2546,1879160,True,MOERKOEV Michael,MOERKOEV M,Michael MOERKOEV,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,"['Cycling Road', 'Cycling Track']","[""Men's Road Race"", ""Men's Madison"", ""Men's Team Pursuit""]",1985-04-30
2547,1879161,True,BEVORT Carl-Frederik,BEVORT CF,Carl-Frederik BEVORT,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",2003-11-24
2548,1879162,True,KLINGE Ellen Hjollund,KLINGE EH,Ellen Hjollund KLINGE,Female,Alternate Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Women's Madison""]",2000-12-31
2549,1879163,True,SKJELMOSE Mattias,SKJELMOSE M,Mattias SKJELMOSE,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",2000-09-26
2550,1879164,True,BJERG Mikkel Norsgaard,BJERG MN,Mikkel Norsgaard BJERG,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",1998-11-03
2551,1879166,True,BOHE Caroline,BOHE C,Caroline BOHE,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Mountain Bike'],"[""Women's Cross-country""]",1999-07-23
2552,1879167,True,KOERNER Rebecca,KOERNER R,Rebecca KOERNER,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Road'],"[""Women's Road Race""]",2000-09-22
2553,1879169,True,PEDERSEN Mads,PEDERSEN M,Mads PEDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Road'],"[""Men's Road Race""]",1995-12-18
2554,1879171,True,ANDREASSEN Simon,ANDREASSEN S,Simon ANDREASSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Mountain Bike'],"[""Men's Cross-country""]",1997-09-30
2555,1879179,True,PEDERSEN Rasmus Lund,PEDERSEN RL,Rasmus Lund PEDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",1998-07-09
2556,1879180,True,LARSEN Niklas,LARSEN N,Niklas LARSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1997-03-22
2557,1879184,True,PEDERSEN Sofie Heby,PEDERSEN SH,Sofie Heby PEDERSEN,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Cycling Mountain Bike'],"[""Women's Cross-country""]",2001-02-01
2558,1879343,True,LIND Anders,LIND A,Anders LIND,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",1998-12-14
2559,1879344,True,ANDERSEN Martin Buch,ANDERSEN MB,Martin Buch ANDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Table Tennis'],"[""Men's Team""]",2000-11-13
2560,1879345,True,GROTH Jonathan,GROTH J,Jonathan GROTH,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",1992-11-09
2561,1879357,True,MASIUK Ksawery,MASIUK K,Ksawery MASIUK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 200m Backstroke"", ""Men's 4 x 100m Medley Relay""]",2004-12-17
2562,1879371,True,KALUSOWSKI Jan,KALUSOWSKI J,Jan KALUSOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 100m Breaststroke"", ""Men's 200m Breaststroke"", ""Men's 4 x 100m Medley Relay""]",2000-03-12
2563,1879372,True,MAIK Julia,MAIK J,Julia MAIK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2003-09-23
2564,1879402,True,SIERADZKI Kamil,SIERADZKI K,Kamil SIERADZKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2002-01-11
2565,1879437,True,LUKASZEWICZ Robert,LUKASZEWICZ R,Robert LUKASZEWICZ,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Diving'],"[""Men's 10m Platform""]",2001-03-21
2566,1879438,True,JASKIEWICZ Adrian,JASKIEWICZ A,Adrian JASKIEWICZ,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"['Relay Only Athlete', 'Mixed 4 x 100m Medley Relay']",2002-01-31
2567,1879440,True,TERTERYAN Nikolai,TERTERYAN N,Nikolai TERTERYAN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,182.0,0.0,['Boxing'],"[""Men's 71kg""]",2001-06-19
2568,1879451,True,WOZNIAK Piotr,WOZNIAK P,Piotr WOZNIAK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Marathon Swimming'],"[""Men's 10km""]",2005-12-07
2569,1879454,True,BERNAT Laura,BERNAT L,Laura BERNAT,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 200m Backstroke""]",2005-09-28
2570,1879462,True,PISKORSKA Adela,PISKORSKA A,Adela PISKORSKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 200m Backstroke"", ""Women's 4 x 100m Medley Relay""]",2003-11-16
2571,1879464,True,MAJERSKI Jakub,MAJERSKI J,Jakub MAJERSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 100m Freestyle"", ""Men's 4 x 100m Medley Relay""]",2000-08-18
2572,1879467,True,WASICK Katarzyna,WASICK K,Katarzyna WASICK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 50m Freestyle""]",1992-03-22
2573,1879469,True,SOLMUNDE Viktor,SOLMUNDE V,Viktor SOLMUNDE,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Skateboarding'],"[""Men's Park""]",2007-08-31
2574,1879474,True,FAMULOK Zuzanna,FAMULOK Z,Zuzanna FAMULOK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2003-11-14
2575,1879483,True,LUDWICZAK Piotr,LUDWICZAK P,Piotr LUDWICZAK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",1996-05-01
2576,1879488,True,PEDA Paulina,PEDA P,Paulina PEDA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Medley Relay"", 'Relay Only Athlete']",1998-03-18
2577,1879490,True,DUDYS Dominik,DUDYS D,Dominik DUDYS,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2002-08-23
2578,1879495,True,PISZCZOROWICZ Bartosz,PISZCZOROWICZ B,Bartosz PISZCZOROWICZ,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay"", 'Relay Only Athlete']",1999-10-23
2579,1879497,True,STOKOWSKI Kacper,STOKOWSKI K,Kacper STOKOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"['Relay Only Athlete', 'Mixed 4 x 100m Medley Relay']",1999-01-06
2580,1879504,True,CHMIELEWSKI Krzysztof,CHMIELEWSKI K,Krzysztof CHMIELEWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 1500m Freestyle"", ""Men's 200m Butterfly""]",2004-06-08
2581,1879505,True,CHMIELEWSKI Michal,CHMIELEWSKI M,Michal CHMIELEWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 200m Butterfly""]",2004-06-08
2582,1879515,True,FIEDKIEWICZ Kornelia,FIEDKIEWICZ K,Kornelia FIEDKIEWICZ,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 100m Freestyle"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", ""Women's 50m Freestyle"", 'Mixed 4 x 100m Medley Relay']",2001-08-05
2583,1879516,True,SZTANDERA Dominika,SZTANDERA D,Dominika SZTANDERA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",1997-01-19
2584,1879517,True,CHOWANIEC Mateusz,CHOWANIEC M,Mateusz CHOWANIEC,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2003-10-03
2585,1879518,True,BISULTANOV Turpal Ali,BISULTANOV TA,Turpal Ali BISULTANOV,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Wrestling'],"[""Men's Greco-Roman 87kg""]",2001-10-14
2586,1879625,True,ALVAREZ MENDOZA Daniela,ALVAREZ MENDOZA D,Daniela ALVAREZ MENDOZA,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,187.0,0.0,['Beach Volleyball'],['Women'],2001-11-27
2587,1879626,True,FERNANDEZ STEINER Liliana,FERNANDEZ STEINER,Liliana FERNANDEZ STEINER,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,178.0,0.0,['Beach Volleyball'],['Women'],1987-01-04
